Iteration	Posterior	Likelihood	Prior	beta_scale	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_log_sd	tree_length
0	-114.5394	-380.4606	265.9212	2.469761	0.145403	0.0692982	0.680394	0.104906	2.330325	0.6624185
6	-112.5122	-377.6887	265.1766	3.979672	0.22758	0.222452	0.354905	0.195063	2.2029	0.6624185
12	-108.2372	-375.0382	266.801	1.245055	0.152498	0.0248105	0.758173	0.0645179	2.453465	0.455207
18	-122.5996	-388.7268	266.1272	2.185578	0.301831	0.009885	0.380311	0.307973	2.354834	0.432705
24	-122.443	-385.7918	263.3488	8.052427	0.241141	0.648569	0.063117	0.0471726	2.465703	0.4099178
30	-120.5072	-384.6714	264.1642	5.710277	0.497408	0.016841	0.319837	0.165914	2.212537	0.9692895
36	-116.5955	-384.2009	267.6055	0.347364	0.402903	0.0367887	0.542538	0.01777	2.305122	0.9274564
42	-114.7662	-381.147	266.3808	1.90453	0.0898528	0.249338	0.362733	0.298076	2.306673	0.585759
48	-111.4073	-378.123	266.7157	1.189001	0.0363191	0.172319	0.75205	0.039312	2.591209	0.5484649
54	-114.0947	-380.3678	266.2731	1.837018	0.0532551	0.124717	0.768431	0.0535967	2.474292	0.5557386
60	-115.3449	-381.1359	265.791	2.429694	0.133459	0.0310598	0.701166	0.134315	2.527759	0.5412671
66	-115.0943	-378.3336	263.2392	9.100834	0.107052	0.104182	0.338239	0.450526	2.267874	0.5853556
72	-118.2299	-383.9964	265.7665	2.977753	0.0270059	0.0831803	0.230046	0.659767	2.080306	0.7946724
78	-114.4981	-380.6619	266.1639	2.246553	0.00853835	0.470683	0.286552	0.234227	2.158701	0.7946724
84	-122.2362	-386.4801	264.2439	5.666168	0.0941047	0.15167	0.453237	0.300989	1.786916	1.296393
90	-112.1933	-379.7121	267.5188	0.4768162	0.115704	0.1468	0.42991	0.307585	1.843485	1.324576
96	-108.9419	-375.7409	266.7989	0.5911884	0.0328897	0.0707252	0.79442	0.101965	1.534807	1.982229
102	-115.2216	-378.9873	263.7656	4.355576	0.00645179	0.306968	0.596322	0.0902576	1.652135	2.137169
108	-123.0204	-386.5678	263.5474	7.341917	0.00369526	0.433474	0.329273	0.233557	1.545021	1.550618
114	-111.626	-378.1796	266.5536	0.9654516	0.000786946	0.455232	0.491518	0.0524635	1.569546	1.86042
120	-121.5768	-386.0549	264.4781	4.274886	0.391139	0.163773	0.0140327	0.431055	1.750361	1.609195
126	-124.8231	-391.9542	267.1311	1.045464	0.415983	0.181204	0.122619	0.280194	1.680606	1.295045
132	-121.0981	-387.5413	266.4432	0.3645889	0.188061	0.352661	0.167844	0.291434	1.258364	2.52704
138	-116.7144	-384.3684	267.6539	0.1936521	0.668778	0.0788309	0.131971	0.120421	1.397715	1.652074
144	-117.7652	-383.0279	265.2627	3.025066	0.308684	0.0200921	0.199239	0.471984	1.572787	1.652074
150	-122.7122	-389.0068	266.2947	0.9472293	0.210921	0.00848426	0.663107	0.117488	1.540664	2.065934
